device_type time pose pose-last_pose vel comanded_vel Nocap_C_vel
E 2532.679238434 45.0 0.0 51.11708029845673 319.7866666666667 100
H 2532.682833340 97.0 0.0 0.0 349.7666666666667 100
E 2532.728238336 48.0 0.0 61.22461224557978 359.76000000000005 100
H 2532.731833452 97.0 0.0 0.0 259.8266666666667 100
E 2532.777243166 52.0 0.0 81.62460720661007 369.7533333333334 100
H 2532.780838772 97.0 0.0 0.0 169.88666666666668 100
E 2532.826358162 55.0 0.0 61.08114108386653 379.74666666666667 100
H 2532.830141200 96.0 0.0 -20.282976732943915 89.94000000000001 89.94000000000001
E 2532.885149468 59.0 0.0 68.03727068094851 399.73333333333335 100
H 2532.888656762 96.0 0.0 0.0 9.993333333333334 9.993333333333334
E 2532.934150686 63.0 0.0 81.63062395666847 399.73333333333335 100
H 2532.937652534 96.0 0.0 0.0 0 0
E 2533.003151386 67.0 0.0 57.970426387118856 419.72 100
H 2533.006479816 96.0 0.0 0.0 0 0
E 2533.052171000 70.0 0.0 61.19999231338452 459.6933333333334 100
H 2533.055685028 96.0 0.0 0.0 0 0
E 2533.110857502 75.0 0.0 85.19846693196946 499.6666666666667 100
H 2533.114460430 95.0 0.0 -17.013920211098352 0 0
E 2533.159859714 79.0 0.0 81.62896809599211 489.67333333333335 100
H 2533.163464350 95.0 0.0 0.0 0 0
E 2533.208862332 83.0 0.0 81.62829177815438 479.68000000000006 100
H 2533.212462404 95.0 0.0 0.0 0 0
E 2533.257981024 87.0 0.0 81.43539327168892 439.7066666666667 100
H 2533.261777278 95.0 0.0 0.0 0 0
E 2533.316666910 91.0 0.0 68.15948897814853 379.74666666666667 100
H 2533.320551756 95.0 0.0 0.0 0 0
E 2533.365668660 93.0 0.0 40.814868856628 339.77333333333337 100
H 2533.369553968 95.0 0.0 0.0 0 0
E 2533.414671544 95.0 0.0 40.813924339681144 319.7866666666667 100
H 2533.418278686 95.0 0.0 0.0 0 0
E 2533.463790222 96.0 0.0 20.358854120620386 309.79333333333335 100
H 2533.467585622 95.0 0.0 0.0 0 0
E 2533.522475548 98.0 0.0 34.080069692551085 319.7866666666667 100
H 2533.526078840 95.0 0.0 0.0 0 0
E 2533.571478894 99.0 0.0 20.406769774429502 319.7866666666667 100
H 2533.575086512 95.0 0.0 0.0 0 0
E 2533.620480644 101.0 0.0 40.814868856628 319.7866666666667 100
H 2533.624361654 95.0 0.0 0.0 0 0
E 2533.669597166 103.0 0.0 40.719495570082884 339.77333333333337 100
H 2533.673386840 95.0 0.0 0.0 0 0
E 2533.728286216 104.0 0.0 17.038953603814832 379.74666666666667 100
H 2533.731882410 95.0 0.0 0.0 0 0
E 2533.777285908 106.0 0.0 40.816583091948225 389.74 100
H 2533.780878742 95.0 0.0 0.0 0 0
E 2533.826290234 108.0 0.0 40.81272335004735 379.74666666666667 100
H 2533.829885070 95.0 0.0 0.0 0 0
E 2533.875407302 110.0 0.0 40.71904292026948 399.73333333333335 100
H 2533.879283286 95.0 0.0 0.0 0 0
E 2533.934095316 113.0 0.0 51.1177631603576 419.72 100
H 2533.937689788 95.0 0.0 0.0 0 0
E 2534.003097080 114.0 0.0 14.49238312227395 369.7533333333334 100
H 2534.006512632 95.0 0.0 0.0 0 0
E 2534.052228162 116.0 0.0 40.70742834423004 309.79333333333335 100
H 2534.055734602 95.0 0.0 0.0 0 0
E 2534.101364102 116.0 0.0 0.0 219.85333333333335 100
H 2534.105040698 95.0 0.0 0.0 0 0
E 2534.159904710 116.0 0.0 0.0 89.94000000000001 89.94000000000001
H 2534.163801260 95.0 0.0 0.0 0 0
E 2534.209029590 116.0 0.0 0.0 0 0
H 2534.212797494 95.0 0.0 0.0 0 0
E 2534.257909008 114.0 0.0 -40.91701746524792 0 0
H 2534.261904202 95.0 0.0 0.0 0 0
E 2534.307029450 112.0 0.0 -40.71624599794672 0 0
H 2534.310891098 95.0 0.0 0.0 0 0
E 2534.365713908 111.0 0.0 -17.040286884746404 0 0
H 2534.369670462 95.0 0.0 0.0 0 0
E 2534.414715686 109.0 0.0 -40.81484553493869 -79.94666666666667 -79.94666666666667
H 2534.418669398 95.0 0.0 0.0 0 0
E 2534.463819972 105.0 0.0 -81.45928443008503 -159.89333333333335 -100
H 2534.467680150 95.0 0.0 0.0 0 0
E 2534.513390612 100.0 0.0 -100.86615787049507 -169.88666666666668 -100
H 2534.517347082 95.0 0.0 0.0 0 0
E 2534.571522896 94.0 0.0 -103.21287221428611 -69.95333333333333 -69.95333333333333
H 2534.575425578 95.0 0.0 0.0 0 0
E 2534.620525962 90.0 0.0 -81.62754550859847 -19.986666666666668 -19.986666666666668
H 2534.624641024 95.0 0.0 0.0 0 0
E 2534.679328776 86.0 0.0 -68.02395545214668 0 0
H 2534.683426436 95.0 0.0 0.0 0 0
E 2534.738248042 84.0 0.0 -33.94475416582477 -19.986666666666668 -19.986666666666668
H 2534.742244300 95.0 0.0 0.0 0 0
E 2534.797034700 80.0 0.0 -68.04265008576661 -49.96666666666667 -49.96666666666667
H 2534.801049116 95.0 0.0 0.0 0 0
E 2534.845933074 77.0 0.0 -61.35173329058041 -59.96000000000001 -59.96000000000001
H 2534.850034388 95.0 0.0 0.0 0 0
E 2534.894938226 73.0 0.0 -81.6240708738531 -39.973333333333336 -39.973333333333336
H 2534.899104780 95.0 0.0 0.0 -9.993333333333334 -9.993333333333334
E 2534.944056372 69.0 0.0 -81.43629851145296 -49.96666666666667 -49.96666666666667
H 2534.947916872 93.0 0.0 -40.973453872918995 -9.993333333333334 -9.993333333333334
E 2535.022844584 65.0 0.0 -50.76901605545177 -39.973333333333336 -39.973333333333336
H 2535.026631556 90.0 0.0 -38.11232984166039 -19.986666666666668 -19.986666666666668
E 2535.071847216 62.0 0.0 -61.221201342395325 -29.980000000000004 -29.980000000000004
H 2535.075630324 87.0 0.0 -61.22602919344947 -19.986666666666668 -19.986666666666668
E 2535.120849008 59.0 0.0 -61.22225081115604 -9.993333333333334 -9.993333333333334
H 2535.124728492 85.0 0.0 -40.73471743385582 -29.980000000000004 -29.980000000000004
E 2535.169867040 57.0 0.0 -40.80131164769571 -9.993333333333334 -9.993333333333334
H 2535.173744676 82.0 0.0 -61.20427489850238 -29.980000000000004 -29.980000000000004
E 2535.228552604 54.0 0.0 -51.11989722045283 -49.96666666666667 -49.96666666666667
H 2535.232428434 79.0 0.0 -51.12147044129434 -59.96000000000001 -59.96000000000001
E 2535.277554550 51.0 0.0 -61.22205840577115 -79.94666666666667 -79.94666666666667
H 2535.281431080 76.0 0.0 -61.221183852321126 -79.94666666666667 -79.94666666666667
E 2535.336357658 47.0 0.0 -68.02361535026056 -59.96000000000001 -59.96000000000001
H 2535.339953838 71.0 0.0 -85.43684834541848 -109.92666666666668 -100
E 2535.395278786 44.0 0.0 -50.91552218769887 -29.980000000000004 -29.980000000000004
H 2535.399059682 66.0 0.0 -84.59400393641451 -109.92666666666668 -100
E 2535.453961508 41.0 0.0 -51.122372953356894 -49.96666666666667 -49.96666666666667
H 2535.457466674 61.0 0.0 -85.60618906711984 -169.88666666666668 -100
E 2535.503161736 38.0 0.0 -60.97532718720419 -89.94000000000001 -89.94000000000001
H 2535.506860256 56.0 0.0 -101.22772630664193 -219.85333333333335 -100
E 2535.552163990 35.0 0.0 -61.22167359919758 -99.93333333333334 -99.93333333333334
H 2535.555862384 50.0 0.0 -122.44366203798647 -219.85333333333335 -100
E 2535.601284306 33.0 0.0 -40.716350440440294 -109.92666666666668 -100
H 2535.604883734 44.0 0.0 -122.39565005922597 -239.84000000000003 -100
E 2535.659870652 29.0 0.0 -68.27529404196473 -119.92000000000002 -100
H 2535.663667690 36.0 0.0 -136.0915553220233 -269.82 -100
E 2535.708873060 26.0 0.0 -61.221481197440724 -89.94000000000001 -89.94000000000001
H 2535.712668558 29.0 0.0 -142.8546122887094 -279.81333333333333 -100
E 2535.757875986 23.0 0.0 -61.22083403759624 -49.96666666666667 -49.96666666666667
H 2535.761673878 24.0 0.0 -102.02973881275771 -279.81333333333333 -100
E 2535.806995252 22.0 0.0 -20.358610407507115 -19.986666666666668 -19.986666666666668
H 2535.810690986 18.0 0.0 -122.40624232654964 -299.8 -100
E 2535.865674992 20.0 0.0 -34.08331393417978 0 0
H 2535.869180634 9.0 0.0 -153.87338285919478 -279.81333333333333 -100
E 2535.914673354 19.0 0.0 -20.408845503847378 0 0
H 2535.918180970 3.0 0.0 -122.44813994729155 -269.82 -100
E 2535.963673732 20.0 0.0 20.408005832087706 0 0
H 2535.967180816 2.0 0.0 -20.40822740534838 -259.8266666666667 -100
E 2536.032794846 19.0 0.0 -14.467359423697197 0 0
H 2536.036209278 2.0 0.0 0.0 -239.84000000000003 -100
E 2536.091479584 19.0 0.0 0.0 0 0
H 2536.094898398 2.0 0.0 0.0 -199.86666666666667 -100
E 2536.140392294 19.0 0.0 0.0 0 0
H 2536.143988558 2.0 0.0 0.0 -179.88000000000002 -100
E 2536.189394142 19.0 0.0 0.0 0 0
H 2536.192902934 2.0 0.0 0.0 -159.89333333333335 -100
E 2536.238516236 19.0 0.0 0.0 0 0
H 2536.242017790 2.0 0.0 0.0 -89.94000000000001 -89.94000000000001
E 2536.297198272 19.0 0.0 0.0 0 0
H 2536.300794774 3.0 0.0 17.013462276218036 0 0
E 2536.346201786 20.0 0.0 20.406699813361286 0 0
H 2536.349708926 3.0 0.0 0.0 0 0
E 2536.395330782 20.0 0.0 0.0 0 0
H 2536.398837208 4.0 0.0 20.354874204698053 0 0
E 2536.444450902 20.0 0.0 0.0 0 0
H 2536.448146174 5.0 0.0 20.280287361792034 0 0
E 2536.503111084 21.0 0.0 17.047338857546066 0 0
H 2536.506614654 7.0 0.0 34.206464748392406 49.96666666666667 49.96666666666667
E 2536.552136928 21.0 0.0 0.0 0 0
H 2536.555645902 10.0 0.0 61.18547094686833 79.94666666666667 79.94666666666667
E 2536.601140092 21.0 0.0 0.0 0 0
H 2536.604645580 15.0 0.0 102.04148688445605 89.94000000000001 89.94000000000001
E 2536.650813016 21.0 0.0 0.0 0 0
H 2536.654315102 19.0 0.0 80.5322829562474 109.92666666666668 100
E 2536.708917958 21.0 0.0 0.0 0 0
H 2536.712421220 25.0 0.0 103.25935041802128 119.92000000000002 100
E 2536.757920744 21.0 0.0 0.0 0 0
H 2536.761426428 29.0 0.0 81.623977598586 109.92666666666668 100
E 2536.806923740 21.0 0.0 0.0 0 0
H 2536.810338704 34.0 0.0 102.22382618218329 129.91333333333336 100
E 2536.855942710 21.0 0.0 0.0 0 0
H 2536.859458600 38.0 0.0 81.43339717191073 169.88666666666668 100
E 2536.914625964 21.0 0.0 0.0 0 0
H 2536.918144892 46.0 0.0 136.31803488295267 359.76000000000005 100
E 2536.963630374 21.0 0.0 0.0 0 0
H 2536.967050364 55.0 0.0 184.02848662781216 449.70000000000005 100
E 2537.032758908 21.0 0.0 0.0 0 0
H 2537.036088808 64.0 0.0 130.3621501088202 329.78000000000003 100
E 2537.081752468 21.0 0.0 0.0 0 0
H 2537.085292872 70.0 0.0 121.94114697480362 259.8266666666667 100
E 2537.140438144 21.0 0.0 0.0 0 0
H 2537.144070948 77.0 0.0 119.0920233597413 179.88000000000002 100
E 2537.189440594 21.0 0.0 0.0 0 0
H 2537.193073580 81.0 0.0 81.6282684565271 129.91333333333336 100
E 2537.238442176 21.0 0.0 0.0 19.986666666666668 19.986666666666668
H 2537.242051880 84.0 0.0 61.25161551158803 59.96000000000001 59.96000000000001
E 2537.287562030 22.0 0.0 20.358366700228682 29.980000000000004 29.980000000000004
H 2537.291356310 86.0 0.0 40.5643062904312 9.993333333333334 9.993333333333334
E 2537.346246936 24.0 0.0 34.08031359883559 59.96000000000001 59.96000000000001
H 2537.349856248 87.0 0.0 17.094035210818888 0 0
E 2537.395249456 26.0 0.0 40.81422751344423 79.94666666666667 79.94666666666667
H 2537.398859188 87.0 0.0 0.0 0 0
E 2537.444249974 28.0 0.0 40.81589504832891 99.93333333333334 99.93333333333334
H 2537.447859664 87.0 0.0 0.0 0 0
E 2537.493370444 30.0 0.0 40.71622278845082 129.91333333333336 100
H 2537.497167034 87.0 0.0 0.0 0 0
E 2537.552056960 33.0 0.0 51.11906796456522 179.88000000000002 100
H 2537.555665068 87.0 0.0 0.0 0 0
E 2537.601059340 35.0 0.0 40.814344119383456 219.85333333333335 100
H 2537.604666342 87.0 0.0 0.0 0 0
E 2537.650056680 39.0 0.0 81.63708478882707 279.81333333333333 100
H 2537.653663388 86.0 0.0 -20.40939366024757 0 0
E 2537.699179782 43.0 0.0 81.42808245282546 329.78000000000003 100
H 2537.702976792 86.0 0.0 0.0 0 0
E 2537.757865892 48.0 0.0 85.19903602394942 359.76000000000005 100
H 2537.761474700 86.0 0.0 0.0 0 0
E 2537.806866368 52.0 0.0 81.63186006610154 339.77333333333337 100
H 2537.810474280 86.0 0.0 0.0 0 0
E 2537.855870946 56.0 0.0 81.62502695195134 319.7866666666667 100
H 2537.859479712 86.0 0.0 0.0 0 0
E 2537.904986502 60.0 0.0 81.440592874008 339.77333333333337 100
H 2537.908782350 86.0 0.0 0.0 0 0
E 2537.963675370 65.0 0.0 85.1950322163453 399.73333333333335 100
H 2537.967282694 86.0 0.0 0.0 0 0
E 2538.032677876 68.0 0.0 43.47668184699327 429.71333333333337 100
H 2538.036197588 85.0 0.0 -14.510651354979181 -79.94666666666667 -79.94666666666667
E 2538.081777430 72.0 0.0 81.4671351191615 409.7266666666667 100
H 2538.085195026 82.0 0.0 -61.22769112974867 -149.9 -100
E 2538.130799550 76.0 0.0 81.59581837709167 369.7533333333334 100
H 2538.134589238 77.0 0.0 -101.22643519416019 -169.88666666666668 -100
E 2538.189484386 79.0 0.0 51.12053137553171 289.8066666666667 100
H 2538.193087972 71.0 0.0 -102.56632220479074 -219.85333333333335 -100
E 2538.238486696 81.0 0.0 40.81440242298169 269.82 100
H 2538.242093418 65.0 0.0 -122.43537177445891 -239.84000000000003 -100
E 2538.287489160 82.0 0.0 20.40713707790786 269.82 100
H 2538.291094146 59.0 0.0 -122.44716037685761 -239.84000000000003 -100
E 2538.336609056 83.0 0.0 20.35834929297768 259.8266666666667 100
H 2538.340207322 54.0 0.0 -101.80567430623606 -229.8466666666667 -100
E 2538.395294452 84.0 0.0 17.04001452072348 229.8466666666667 100
H 2538.398900698 47.0 0.0 -119.2638842242143 -209.86 -100
E 2538.444296440 85.0 0.0 20.40733531061227 179.88000000000002 100
H 2538.447990102 41.0 0.0 -122.22596958012394 -199.86666666666667 -100
E 2538.493293990 85.0 0.0 0.0 129.91333333333336 100
H 2538.496985062 36.0 0.0 -102.05131303286248 -199.86666666666667 -100
E 2538.542417974 85.0 0.0 0.0 69.95333333333333 69.95333333333333
H 2538.546293118 31.0 0.0 -101.40330821403265 -189.87333333333333 -100
E 2538.601103902 85.0 0.0 0.0 0 0
H 2538.605074120 25.0 0.0 -102.07379588363754 -139.90666666666667 -100
E 2538.659903818 84.0 0.0 -17.00682701649038 0 0
H 2538.663877634 21.0 0.0 -68.02314569169275 -79.94666666666667 -79.94666666666667
E 2538.708906170 82.0 0.0 -40.814367441257275 0 0
H 2538.712875618 19.0 0.0 -40.81800590006028 -59.96000000000001 -59.96000000000001
E 2538.758581446 81.0 0.0 -20.130738679734193 0 0
H 2538.762360312 16.0 0.0 -60.62480653101625 -39.973333333333336 -39.973333333333336
E 2538.816710776 81.0 0.0 0.0 0 0
H 2538.820735762 14.0 0.0 -34.26097785978312 0 0
E 2538.875516600 80.0 0.0 -17.005118404585414 -59.96000000000001 -59.96000000000001
H 2538.879199930 14.0 0.0 0.0 0 0
E 2538.924516334 77.0 0.0 -61.22482215916026 -139.90666666666667 -100
H 2538.928200182 14.0 0.0 0.0 0 0
E 2538.973638386 72.0 0.0 -101.78727875659833 -149.9 -100
H 2538.977606210 14.0 0.0 0.0 0 0
E 2539.052322900 67.0 0.0 -63.5449054180397 -79.94666666666667 -79.94666666666667
H 2539.055917092 14.0 0.0 0.0 0 0
E 2539.101326372 63.0 0.0 -81.62686921433347 -59.96000000000001 -59.96000000000001
H 2539.105009296 14.0 0.0 0.0 0 0
E 2539.150328192 60.0 0.0 -61.22221582811388 -59.96000000000001 -59.96000000000001
H 2539.154009268 14.0 0.0 0.0 0 0
E 2539.199447584 56.0 0.0 -81.43423273611074 -69.95333333333333 -69.95333333333333
H 2539.203319858 14.0 0.0 0.0 0 0
E 2539.258133260 53.0 0.0 -51.11979965977323 -49.96666666666667 -49.96666666666667
H 2539.261728684 12.0 0.0 -34.24140043505813 -39.973333333333336 -39.973333333333336
E 2539.307234032 49.0 0.0 -81.46511423452914 -39.973333333333336 -39.973333333333336
H 2539.310828588 10.0 0.0 -40.73327719758609 -89.94000000000001 -89.94000000000001
E 2539.356235474 47.0 0.0 -40.81512539962092 -9.993333333333334 -9.993333333333334
H 2539.359829204 6.0 0.0 -81.63162683458388 -139.90666666666667 -100
E 2539.405345276 45.0 0.0 -40.72506747248262 0 0
H 2539.409125654 3.0 0.0 -60.85630912579563 -169.88666666666668 -100
E 2539.463750420 44.0 0.0 -17.121779547344943 0 0
H 2539.467626810 3.0 0.0 0.0 -229.8466666666667 -100
E 2539.512752590 43.0 0.0 -20.407259515149562 -19.986666666666668 -19.986666666666668
H 2539.516629932 3.0 0.0 0.0 -269.82 -100
E 2539.561754676 41.0 0.0 -40.81458899546392 -129.91333333333336 -100
H 2539.565912564 3.0 0.0 0.0 -279.81333333333333 -100
E 2539.611152556 37.0 0.0 -80.97513496528163 -229.8466666666667 -100
H 2539.614927348 3.0 0.0 0.0 -289.8066666666667 -100
E 2539.669559828 32.0 0.0 -85.60577867793022 -299.8 -100
H 2539.673718920 3.0 0.0 0.0 -259.8266666666667 -100
E 2539.718561900 27.0 0.0 -102.03650163944974 -299.8 -100
H 2539.722719298 3.0 0.0 0.0 -209.86 -100
E 2539.767564168 22.0 0.0 -102.036093513809 -269.82 -100
H 2539.771440684 3.0 0.0 0.0 -169.88666666666668 -100
E 2539.816963504 17.0 0.0 -101.2159353719257 -189.87333333333333 -100
H 2539.820845718 3.0 0.0 0.0 -79.94666666666667 -79.94666666666667
E 2539.875369068 14.0 0.0 -51.36496926887605 -79.94666666666667 -79.94666666666667
H 2539.879519648 4.0 0.0 17.043344463156526 0 0
E 2539.924371350 12.0 0.0 -40.81442574454338 0 0
H 2539.928568410 4.0 0.0 0.0 0 0
E 2539.973373422 12.0 0.0 0.0 0 0
H 2539.977574066 4.0 0.0 0.0 0 0
E 2540.042829514 12.0 0.0 0.0 0 0
H 2540.046615576 5.0 0.0 14.484040108665145 0 0
E 2540.101178406 12.0 0.0 0.0 0 0
H 2540.105393778 5.0 0.0 0.0 0 0
E 2540.150180660 12.0 0.0 0.0 0 0
H 2540.154395892 5.0 0.0 0.0 0 0
E 2540.208983334 12.0 0.0 0.0 0 0
H 2540.213196522 5.0 0.0 0.0 0 0
E 2540.258397132 13.0 0.0 20.237262474772134 0 0
H 2540.262172876 6.0 0.0 20.418016416684814 39.973333333333336 39.973333333333336
E 2540.316788444 13.0 0.0 0.0 0 0
H 2540.320958946 10.0 0.0 68.0433306736734 119.92000000000002 100
E 2540.375591118 13.0 0.0 0.0 39.973333333333336 39.973333333333336
H 2540.379759100 17.0 0.0 119.04730725708829 179.88000000000002 100
E 2540.434393638 14.0 0.0 17.006073889358422 29.980000000000004 29.980000000000004
H 2540.438561060 24.0 0.0 119.04365092503632 209.86 100
E 2540.493607660 16.0 0.0 33.77578371549281 39.973333333333336 39.973333333333336
H 2540.497388234 31.0 0.0 118.99262745515975 199.86666666666667 100
E 2540.551999168 17.0 0.0 17.12577794712625 99.93333333333334 99.93333333333334
H 2540.555888186 39.0 0.0 136.75224895876556 239.84000000000003 100
E 2540.601001240 20.0 0.0 61.22190098366984 169.88666666666668 100
H 2540.604885470 46.0 0.0 142.86506166326666 239.84000000000003 100
E 2540.650003284 23.0 0.0 61.221935966920334 219.85333333333335 100
H 2540.653889250 53.0 0.0 142.8461233003244 219.85333333333335 100
E 2540.699417418 27.0 0.0 80.94849947180354 249.83333333333334 100
H 2540.703197796 60.0 0.0 141.96322073591162 209.86 100
E 2540.757808464 31.0 0.0 68.50365379651197 269.82 100
H 2540.761609016 66.0 0.0 102.719991125124 149.9 100
E 2540.806810746 35.0 0.0 81.62885148908676 309.79333333333335 100
H 2540.810711314 70.0 0.0 81.46258246409663 129.91333333333336 100
E 2540.855812930 39.0 0.0 81.62901473930205 379.74666666666667 100
H 2540.859712154 74.0 0.0 81.6312536679883 129.91333333333336 100
E 2540.905777824 44.0 0.0 100.07026133205993 429.71333333333337 100
H 2540.909378890 77.0 0.0 60.40260024355004 119.92000000000002 100
E 2540.963617802 50.0 0.0 103.73447929011813 439.7066666666667 100
H 2540.967317148 80.0 0.0 51.779257843824766 109.92666666666668 100
E 2541.032620238 55.0 0.0 72.46120992005824 409.7266666666667 100
H 2541.036228752 84.0 0.0 58.04537650848911 89.94000000000001 89.94000000000001
E 2541.081622324 59.0 0.0 81.62917799092784 379.74666666666667 100
H 2541.085333626 87.0 0.0 61.09373175458371 99.93333333333334 99.93333333333334
E 2541.131035814 63.0 0.0 80.94955446376065 389.74 100
H 2541.134832194 90.0 0.0 60.607813947554774 109.92666666666668 100
E 2541.189427210 68.0 0.0 85.62905397921445 429.71333333333337 100
H 2541.193608114 94.0 0.0 68.05508106012478 199.86666666666667 100
E 2541.238429800 73.0 0.0 102.03542302491738 519.6533333333334 100
H 2541.242627266 96.0 0.0 40.80037941105413 259.8266666666667 100
E 2541.287431578 78.0 0.0 102.03711383734672 579.6133333333333 100
H 2541.291628974 96.0 0.0 0.0 249.83333333333334 100
E 2541.336840770 83.0 0.0 101.19574511563673 639.5733333333334 100
H 2541.340648854 96.0 0.0 0.0 229.8466666666667 100
E 2541.395236730 90.0 0.0 119.87130616596596 689.5400000000001 100
H 2541.399423066 96.0 0.0 0.0 319.7866666666667 100
E 2541.444238914 94.0 0.0 81.62901473930205 679.5466666666667 100
H 2541.448523964 96.0 0.0 0.0 389.74 100
E 2541.503041644 99.0 0.0 85.0300657809235 669.5533333333334 100
H 2541.507290980 97.0 0.0 17.016348081980713 349.7666666666667 100
E 2541.552354250 104.0 0.0 101.39395188309757 669.5533333333334 100
H 2541.556208758 97.0 0.0 0.0 319.7866666666667 100
E 2541.610846502 108.0 0.0 68.38512560582912 679.5466666666667 100
H 2541.615089090 97.0 0.0 0.0 409.7266666666667 100
E 2541.669649302 113.0 0.0 85.02996455988766 689.5400000000001 100
H 2541.673890406 97.0 0.0 0.0 519.6533333333334 100
E 2541.728452074 117.0 0.0 68.02400403840804 619.5866666666667 100
H 2541.732326700 97.0 0.0 0.0 549.6333333333333 100
E 2541.787565156 121.0 0.0 67.66691677505229 579.6133333333333 100
H 2541.791524412 97.0 0.0 0.0 529.6466666666668 100
E 2541.846057156 124.0 0.0 51.289065171204825 519.6533333333334 100
H 2541.850303300 97.0 0.0 0.0 539.64 100
E 2541.895059578 125.0 0.0 20.407154568690114 459.6933333333334 100
H 2541.899315424 97.0 0.0 0.0 549.6333333333333 100
E 2541.953862224 125.0 0.0 0.0 399.73333333333335 100
H 2541.957648300 96.0 0.0 -17.142991543941736 459.6933333333334 100
E 2542.023171890 125.0 0.0 0.0 349.7666666666667 100
H 2542.026672450 97.0 0.0 14.48768293413373 349.7666666666667 100
E 2542.081667040 125.0 0.0 0.0 259.8266666666667 100
H 2542.085364454 97.0 0.0 0.0 199.86666666666667 100
E 2542.130669476 125.0 0.0 0.0 159.89333333333335 100
