"device type" time pose "pose - last_pose" vel "comanded vel" "Nocap C_vel"
H 1561.629438278 57.0 0.0 -61.222163353909686 -69.95333333333333 -69.95333333333333
E 1561.674761024 33.0 0.0 102.03667655306135 429.71333333333337 100
H 1561.678538378 55.0 0.0 -40.73311459648107 -69.95333333333333 -69.95333333333333
E 1561.724429860 39.0 0.0 120.80009283856442 479.68000000000006 100
H 1561.728109060 52.0 0.0 -60.519643445736875 -79.94666666666667 -79.94666666666667
E 1561.782566078 46.0 0.0 120.40686926037499 479.68000000000006 100
H 1561.786342634 48.0 0.0 -68.68889757645883 -100 -100
E 1561.831568332 52.0 0.0 122.44334719782701 459.6933333333334 100
H 1561.835247700 44.0 0.0 -81.79111750902786 -100 -100
E 1561.880570600 57.0 0.0 102.0360935128621 489.67333333333335 100
H 1561.884247378 40.0 0.0 -81.63318950794364 -100 -100
E 1561.929686646 63.0 0.0 122.15967058941476 559.6266666666667 100
H 1561.933463552 36.0 0.0 -81.27409497558374 -99.93333333333334 -99.93333333333334
E 1562.008375514 69.0 0.0 76.24966723377105 619.5866666666667 100
H 1562.011876662 32.0 0.0 -51.011877988158425 -99.93333333333334 -99.93333333333334
E 1562.057377740 74.0 0.0 102.03618096841987 649.5666666666667 100
H 1562.061148822 29.0 0.0 -60.88630983516302 -89.94000000000001 -89.94000000000001
E 1562.106380036 79.0 0.0 102.03603520939801 659.5600000000001 100
H 1562.110143236 26.0 0.0 -61.231470183316105 -100 -100
E 1562.155495984 84.0 0.0 101.7999286097298 659.5600000000001 100
H 1562.159263454 22.0 0.0 -81.43286334784824 -100 -100
E 1562.214184880 90.0 0.0 102.23398988469695 669.5533333333334 100
H 1562.217961730 16.0 0.0 -102.21765286583818 -100 -100
E 1562.263187162 93.0 0.0 61.22163861681507 679.5466666666667 100
H 1562.266866194 10.0 0.0 -122.68818650209619 -100 -100
E 1562.312189458 98.0 0.0 102.03603520939801 679.5466666666667 100
H 1562.315965818 3.0 0.0 -142.56728320344908 -100 -100
E 1562.361305434 102.0 0.0 81.43989646029719 679.5466666666667 100
H 1562.365072890 2.0 0.0 -20.363665746567328 -100 -100
E 1562.419994316 106.0 0.0 68.15600951489859 639.5733333333334 100
H 1562.423673390 2.0 0.0 0.0 -100 -100
E 1562.468996626 110.0 0.0 81.62880484596339 619.5866666666667 100
H 1562.472765426 2.0 0.0 0.0 -100 -100
E 1562.517998936 113.0 0.0 61.22160363475661 599.6 100
H 1562.521676806 2.0 0.0 0.0 -100 -100
E 1562.567114814 117.0 0.0 81.44005895597803 539.64 100
H 1562.570800650 2.0 0.0 0.0 -100 -100
E 1562.625803626 121.0 0.0 68.15609080639253 439.7066666666667 100
H 1562.629394990 2.0 0.0 0.0 -100 -100
E 1562.674806048 123.0 0.0 40.81430913775898 339.77333333333337 100
H 1562.678397048 2.0 0.0 0.0 -100 -100
E 1562.723808106 124.0 0.0 20.407306158430032 259.8266666666667 100
H 1562.727487782 2.0 0.0 0.0 -59.96000000000001 -59.96000000000001
E 1562.772924390 125.0 0.0 20.359846441113437 189.87333333333333 100
H 1562.776515754 3.0 0.0 20.396519766317994 0 0
E 1562.831613062 124.0 0.0 -17.039063347688582 119.92000000000002 100
H 1562.835305114 4.0 0.0 17.009880699503164 49.96666666666667 49.96666666666667
E 1562.880615428 125.0 0.0 20.40717789015852 69.95333333333333 69.95333333333333
H 1562.884294306 7.0 0.0 61.23799714854707 100 100
E 1562.929617472 125.0 0.0 0.0 19.986666666666668 19.986666666666668
H 1562.933297414 13.0 0.0 122.44121332039441 100 100
E 1562.978733672 125.0 0.0 0.0 0 0
H 1563.002516318 19.0 0.0 86.68152272380617 100 100
E 1563.057422512 123.0 0.0 -25.41656478866309 0 0
H 1563.061010670 31.0 0.0 205.14801155494183 100 100
E 1563.106424794 122.0 0.0 -20.407212872177 0 0
H 1563.110248320 42.0 0.0 223.40627548275273 100 100
E 1563.155427188 122.0 0.0 0.0 0 0
H 1563.159195708 54.0 0.0 245.16119225816502 100 100
E 1563.204542954 121.0 0.0 -20.360061166463076 0 0
H 1563.208310508 64.0 0.0 203.60461612345216 100 100
E 1563.263232004 121.0 0.0 0.0 0 0
H 1563.267190588 75.0 0.0 186.8203983422284 100 100
E 1563.312234062 121.0 0.0 0.0 0 0
H 1563.316090306 82.0 0.0 143.1501097817323 100 100
E 1563.361236414 121.0 0.0 0.0 0 0
H 1563.365239882 90.0 0.0 162.76844382139763 100 100
E 1563.410352404 121.0 0.0 0.0 0 0
H 1563.414206814 97.0 0.0 142.95361612612714 100 100
E 1563.469041300 120.0 0.0 -17.038998314050147 -29.980000000000004 -29.980000000000004
H 1563.472895444 97.0 0.0 0.0 100 100
E 1563.518043526 117.0 0.0 -61.221708581335996 -59.96000000000001 -59.96000000000001
H 1563.521981824 97.0 0.0 0.0 100 100
E 1563.567045850 113.0 0.0 -81.62878152442168 -69.95333333333333 -69.95333333333333
H 1563.570897950 96.0 0.0 -20.44315610766294 100 100
E 1563.616161518 110.0 0.0 -61.08030537247478 -49.96666666666667 -49.96666666666667
H 1563.620116014 97.0 0.0 20.317743501700498 100 100
E 1563.674850792 105.0 0.0 -85.19444285507059 -59.96000000000001 -59.96000000000001
H 1563.678705650 96.0 0.0 -17.067865040135334 100 100
E 1563.723853046 102.0 0.0 -61.221673598913505 -79.94666666666667 -79.94666666666667
H 1563.727707288 97.0 0.0 20.407481072394045 100 100
E 1563.772855034 98.0 0.0 -81.62934124207032 -89.94000000000001 -89.94000000000001
H 1563.776746334 96.0 0.0 -20.39191382304103 69.95333333333333 69.95333333333333
E 1563.822524584 94.0 0.0 -80.53223755824425 -89.94000000000001 -89.94000000000001
H 1563.826292376 96.0 0.0 0.0 0 0
E 1563.880660116 90.0 0.0 -68.8047371785723 -99.93333333333334 -99.93333333333334
H 1563.884527910 96.0 0.0 0.0 0 0
E 1563.929662580 86.0 0.0 -81.62854831125267 -89.94000000000001 -89.94000000000001
H 1563.933428930 96.0 0.0 0.0 0 0
E 1563.978664554 82.0 0.0 -81.62936456393184 -59.96000000000001 -59.96000000000001
H 1564.002433382 96.0 0.0 0.0 0 0
E 1564.047780530 78.0 0.0 -57.87373964023277 -49.96666666666667 -49.96666666666667
H 1564.051587606 95.0 0.0 -20.344131564286577 0 0
E 1564.106469440 75.0 0.0 -51.11698274852883 -19.986666666666668 -19.986666666666668
H 1564.110236280 95.0 0.0 0.0 0 0
E 1564.155471820 73.0 0.0 -40.81434411957284 0 0
H 1564.159366438 95.0 0.0 0.0 0 0
E 1564.204474102 71.0 0.0 -40.81442574454338 0 0
H 1564.208239808 95.0 0.0 0.0 0 0
E 1564.253589420 70.0 0.0 -20.360246878549013 0 0
H 1564.257355882 95.0 0.0 0.0 0 0
E 1564.312278820 70.0 0.0 0.0 0 0
H 1564.316083110 95.0 0.0 0.0 0 0
E 1564.361281158 71.0 0.0 20.40718955081802 0 0
H 1564.364958258 95.0 0.0 0.0 0 0
E 1564.410283538 70.0 0.0 -20.40717205988111 0 0
H 1564.414107372 95.0 0.0 0.0 0 0
E 1564.459398800 71.0 0.0 20.360270092833314 0 0
H 1564.463078378 95.0 0.0 0.0 0 0
E 1564.518088340 70.0 0.0 -17.03881134521216 0 0
H 1564.521766546 95.0 0.0 0.0 0 0
E 1564.567090594 70.0 0.0 0.0 0 0
H 1564.570867542 93.0 0.0 -40.732371294375795 -39.973333333333336 -39.973333333333336
E 1564.616092974 71.0 0.0 20.40717205988111 0 0
H 1564.619772552 90.0 0.0 -61.34340837472657 -99.93333333333334 -99.93333333333334
E 1564.665208040 70.0 0.0 -20.360351343103858 0 0
H 1564.669031566 86.0 0.0 -81.20341182635676 -100 -100
E 1564.723897804 70.0 0.0 0.0 0 0
H 1564.727577634 80.0 0.0 -102.48339820201079 -100 -100
E 1564.772900086 70.0 0.0 0.0 0 0
H 1564.776579174 71.0 0.0 -183.66769697418565 -100 -100
E 1564.821902256 70.0 0.0 0.0 0 0
H 1564.825679876 62.0 0.0 -183.29676834343525 -100 -100
E 1564.871018484 70.0 0.0 0.0 0 0
H 1564.874694688 54.0 0.0 -163.21596826691257 -100 -100
E 1564.929707184 70.0 0.0 0.0 0 0
H 1564.933531592 44.0 0.0 -169.96135622659463 -100 -100
E 1564.978709298 70.0 0.0 0.0 0 0
H 1565.002390304 37.0 0.0 -101.65743442882602 -100 -100
E 1565.047711734 70.0 0.0 0.0 0 0
H 1565.051213652 30.0 0.0 -143.37402670596487 -100 -100
E 1565.096827542 70.0 0.0 0.0 0 0
H 1565.100427684 24.0 0.0 -121.91644854457176 -100 -100
E 1565.155516690 70.0 0.0 0.0 0 0
H 1565.159108012 16.0 0.0 -136.3318896239808 -100 -100
E 1565.204518720 70.0 0.0 0.0 0 0
H 1565.208254186 9.0 0.0 -142.43224711640525 -100 -100
E 1565.253521086 70.0 0.0 0.0 0 0
H 1565.257112786 3.0 0.0 -122.80335498733017 -100 -100
E 1565.302637314 70.0 0.0 0.0 0 0
H 1565.306228426 3.0 0.0 0.0 -100 -100
E 1565.361325818 70.0 0.0 0.0 -9.993333333333334 -9.993333333333334
H 1565.365006320 3.0 0.0 0.0 -100 -100
E 1565.410328072 68.0 0.0 -40.81444906594234 -39.973333333333336 -39.973333333333336
H 1565.413916272 3.0 0.0 0.0 -100 -100
E 1565.459330368 64.0 0.0 -81.6288281675184 -59.96000000000001 -59.96000000000001
H 1565.463019592 3.0 0.0 0.0 -100 -100
E 1565.508446386 61.0 0.0 -61.07987011494036 -69.95333333333333 -69.95333333333333
H 1565.512034768 3.0 0.0 0.0 -100 -100
E 1565.567135492 56.0 0.0 -85.19468672775805 -69.95333333333333 -69.95333333333333
H 1565.570726156 3.0 0.0 0.0 -100 -100
E 1565.616137802 53.0 0.0 -61.22160363475661 -89.94000000000001 -89.94000000000001
H 1565.619817506 3.0 0.0 0.0 -100 -100
E 1565.665139902 49.0 0.0 -81.62915466879416 -99.93333333333334 -99.93333333333334
H 1565.668730832 3.0 0.0 0.0 -79.94666666666667 -79.94666666666667
E 1565.714255906 46.0 0.0 -61.07988752493036 -129.91333333333336 -100
H 1565.717944472 3.0 0.0 0.0 -39.973333333333336 -39.973333333333336
E 1565.772944858 41.0 0.0 -85.19491027883807 -159.89333333333335 -100
H 1565.776535942 3.0 0.0 0.0 0 0
E 1565.821947126 37.0 0.0 -81.62887481066844 -169.88666666666668 -100
H 1565.825535032 3.0 0.0 0.0 0 0
E 1565.870949282 33.0 0.0 -81.62906138228652 -169.88666666666668 -100
H 1565.874667052 3.0 0.0 0.0 0 0
E 1565.920618566 29.0 0.0 -80.53266884226235 -189.87333333333333 -100
H 1565.924208810 3.0 0.0 0.0 0 0
E 1565.978754112 25.0 0.0 -68.80472060943 -249.83333333333334 -100
H 1566.002533762 3.0 0.0 0.0 0 0
E 1566.047756478 21.0 0.0 -57.969026743079155 -309.79333333333335 -100
H 1566.051345518 3.0 0.0 0.0 0 0
E 1566.096758788 16.0 0.0 -102.0360060579277 -339.77333333333337 -100
H 1566.100348010 3.0 0.0 0.0 0 0
E 1566.145874554 11.0 0.0 -101.80030583231537 -329.78000000000003 -100
H 1566.149549652 3.0 0.0 0.0 0 0
E 1566.204563506 6.0 0.0 -85.19491027883807 -289.8066666666667 -100
H 1566.208065214 3.0 0.0 0.0 0 0
E 1566.253565970 4.0 0.0 -40.81427415581572 -239.84000000000003 -100
H 1566.257187630 3.0 0.0 0.0 0 0
E 1566.302568112 3.0 0.0 -20.407271175997035 -219.85333333333335 -100
H 1566.306070814 3.0 0.0 0.0 0 0
E 1566.351683360 4.0 0.0 20.360275896436224 -179.88000000000002 -100
H 1566.355186608 3.0 0.0 0.0 0 0
E 1566.410373026 3.0 0.0 -17.03877476488989 -119.92000000000002 -100
H 1566.413914410 3.0 0.0 0.0 0 0
E 1566.459375280 4.0 0.0 20.40722453297117 -49.96666666666667 -49.96666666666667
H 1566.462996408 3.0 0.0 0.0 0 0
E 1566.508377604 3.0 0.0 -20.40719538110542 0 0
H 1566.511966294 3.0 0.0 0.0 0 0
E 1566.557492852 4.0 0.0 20.360275896436224 0 0
H 1566.561081864 3.0 0.0 0.0 0 0
E 1566.616182504 4.0 0.0 0.0 0 0
H 1566.620033694 3.0 0.0 0.0 0 0
E 1566.665184660 5.0 0.0 20.407265345666325 0 0
H 1566.668773238 3.0 0.0 0.0 0 0
E 1566.714186844 7.0 0.0 40.814507369651025 129.91333333333336 100
H 1566.717778306 3.0 0.0 0.0 0 0
E 1566.763302246 10.0 0.0 61.080636172089605 249.83333333333334 100
H 1566.766981320 3.0 0.0 0.0 0 0
E 1566.821991870 15.0 0.0 85.193934791676 379.74666666666667 100
H 1566.825671112 3.0 0.0 0.0 0 0
E 1566.870994054 21.0 0.0 122.44352210895308 459.6933333333334 100
H 1566.874900950 3.0 0.0 0.0 0 0
E 1566.919996280 28.0 0.0 142.8506533557878 509.66 100
H 1566.923673898 3.0 0.0 0.0 0 0
E 1566.969111864 34.0 0.0 122.16081966980143 489.67333333333335 100
H 1566.972791456 3.0 0.0 0.0 0 0
E 1567.047801348 42.0 0.0 101.665427111174 499.6666666666667 100
H 1567.051391550 3.0 0.0 0.0 0 0
E 1567.096803476 48.0 0.0 122.44366203798647 509.66 100
H 1567.100392292 3.0 0.0 0.0 0 0
E 1567.145805786 54.0 0.0 122.44320726951322 529.6466666666668 100
H 1567.149709924 3.0 0.0 0.0 0 0
E 1567.194921062 60.0 0.0 122.16158573540227 549.6333333333333 100
H 1567.198599870 3.0 0.0 0.0 0 0
E 1567.253610588 67.0 0.0 119.2717078685822 609.5933333333334 100
H 1567.257288332 4.0 0.0 17.039124317154855 0 0
E 1567.302612884 73.0 0.0 122.44324225127761 629.58 100
H 1567.306290908 4.0 0.0 0.0 0 0
E 1567.351615082 78.0 0.0 102.03623927205052 629.58 100
H 1567.355294030 4.0 0.0 0.0 0 0
E 1567.400730274 82.0 0.0 81.44119644314678 639.5733333333334 100
H 1567.404635560 5.0 0.0 20.266902951735663 0 0
E 1567.459419954 88.0 0.0 102.23262420233998 659.5600000000001 100
H 1567.463099056 5.0 0.0 0.0 100 100
E 1567.508422166 93.0 0.0 102.0362101204636 639.5733333333334 100
H 1567.512012018 10.0 0.0 102.22239250194671 100 100
E 1567.557424574 97.0 0.0 81.62864159658763 619.5866666666667 100
H 1567.561015588 17.0 0.0 142.84673545222455 100 100
E 1567.606540466 100.0 0.0 61.08002680662144 619.5866666666667 100
H 1567.610218154 27.0 0.0 203.24143257049818 100 100
E 1567.665229460 105.0 0.0 85.19484931021535 639.5733333333334 100
H 1567.669098668 39.0 0.0 203.80256870696766 100 100
E 1567.714231630 109.0 0.0 81.62903806097701 679.5466666666667 100
H 1567.717999212 50.0 0.0 224.94637278502898 100 100
E 1567.763234010 112.0 0.0 61.22151617964333 689.5400000000001 100
H 1567.767001018 61.0 0.0 224.4815221709349 100 100
E 1567.812349972 116.0 0.0 81.4399196740339 689.5400000000001 100
H 1567.816117610 71.0 0.0 203.5971876875381 100 100
E 1567.871038798 119.0 0.0 51.11705591113788 699.5333333333334 100
H 1567.874805792 82.0 0.0 187.431261714766 100 100
E 1567.920041038 122.0 0.0 61.221691090119755 699.5333333333334 100
H 1567.924001792 89.0 0.0 142.28799089374772 100 100
E 1567.969043404 124.0 0.0 40.814355780127656 659.5600000000001 100
H 1567.972721694 97.0 0.0 164.203942774324 100 100
E 1568.038712478 125.0 0.0 14.353570997682318 629.58 100
H 1568.042215110 97.0 0.0 0.0 100 100
E 1568.096848094 125.0 0.0 0.0 549.6333333333333 100
H 1568.100349746 97.0 0.0 0.0 100 100
E 1568.145850502 124.0 0.0 -20.407160399146907 449.70000000000005 100
H 1568.149526356 97.0 0.0 0.0 100 100
E 1568.194852686 125.0 0.0 20.407253684825513 319.7866666666667 100
H 1568.198810164 97.0 0.0 0.0 100 100
E 1568.243967500 124.0 0.0 -20.360455808730688 169.88666666666668 100
H 1568.247733206 97.0 0.0 0.0 100 100
E 1568.302657502 124.0 0.0 0.0 19.986666666666668 19.986666666666668
H 1568.306419330 96.0 0.0 -17.03980313986343 100 100
E 1568.351660036 124.0 0.0 0.0 0 0
H 1568.355427352 97.0 0.0 20.404822704256986 39.973333333333336 39.973333333333336
E 1568.400662066 122.0 0.0 -40.81463563866162 0 0
H 1568.404427212 96.0 0.0 -20.408221574565967 0 0
E 1568.449776908 121.0 0.0 -20.36044420132304 0 0
H 1568.453811372 96.0 0.0 0.0 0 0
E 1568.508467092 120.0 0.0 -17.038624380543354 0 0
H 1568.512322202 96.0 0.0 0.0 0 0
E 1568.557469150 120.0 0.0 0.0 0 0
H 1568.561324736 96.0 0.0 0.0 0 0
E 1568.606471684 119.0 0.0 -20.40710792629197 0 0
H 1568.610327102 96.0 0.0 0.0 0 0
E 1568.655586288 119.0 0.0 0.0 0 0
H 1568.659441748 95.0 0.0 -20.3605254529832 0 0
E 1568.714276486 119.0 0.0 0.0 0 0
H 1568.718406206 95.0 0.0 0.0 0 0
E 1568.763278628 119.0 0.0 0.0 0 0
H 1568.767134088 95.0 0.0 0.0 0 0
E 1568.812280980 119.0 0.0 0.0 -19.986666666666668 -19.986666666666668
H 1568.816135642 95.0 0.0 0.0 0 0
E 1568.861395878 117.0 0.0 -40.720841973471934 -49.96666666666667 -49.96666666666667
H 1568.865250498 95.0 0.0 0.0 0 0
E 1568.920085852 113.0 0.0 -68.15474138720884 -49.96666666666667 -49.96666666666667
H 1568.923939408 95.0 0.0 0.0 0 0
E 1568.969088134 110.0 0.0 -61.22163861681507 -49.96666666666667 -49.96666666666667
H 1568.973176190 95.0 0.0 0.0 0 0
E 1569.038090150 107.0 0.0 -43.4769905853103 -69.95333333333333 -69.95333333333333
H 1569.041854568 95.0 0.0 0.0 0 0
E 1569.087205314 104.0 0.0 -61.080932153803964 -89.94000000000001 -89.94000000000001
H 1569.090971650 95.0 0.0 0.0 0 0
E 1569.145895470 99.0 0.0 -85.1931625466973 -89.94000000000001 -89.94000000000001
H 1569.149662492 95.0 0.0 0.0 0 0
E 1569.194897500 95.0 0.0 -81.62927127694446 -89.94000000000001 -89.94000000000001
H 1569.198664228 95.0 0.0 0.0 0 0
E 1569.243899782 92.0 0.0 -61.22163861681507 -109.92666666666668 -100
H 1569.247900100 95.0 0.0 0.0 0 0
E 1569.293014778 88.0 0.0 -81.44152144477835 -149.9 -100
H 1569.296782164 95.0 0.0 0.0 0 0
E 1569.351704738 82.0 0.0 -102.23213646756831 -189.87333333333333 -100
H 1569.355469296 95.0 0.0 0.0 0 0
E 1569.400707188 78.0 0.0 -81.62857163266112 -169.88666666666668 -100
H 1569.404472096 95.0 0.0 0.0 0 0
E 1569.449709274 73.0 0.0 -102.03647248818635 -99.93333333333334 -99.93333333333334
H 1569.453476604 95.0 0.0 0.0 0 0
E 1569.498824186 69.0 0.0 -81.44166073220137 -39.973333333333336 -39.973333333333336
H 1569.502840548 95.0 0.0 0.0 0 0
E 1569.557513936 65.0 0.0 -68.15500151220652 -19.986666666666668 -19.986666666666668
H 1569.561193416 94.0 0.0 -17.137118264713514 -9.993333333333334 -9.993333333333334
E 1569.606516344 62.0 0.0 -61.221481197440724 0 0
H 1569.610195194 91.0 0.0 -61.22226830212395 -29.980000000000004 -29.980000000000004
E 1569.655518542 60.0 0.0 -40.81449570900959 0 0
H 1569.659197994 88.0 0.0 -61.22099145364251 -39.973333333333336 -39.973333333333336
E 1569.704633594 60.0 0.0 0.0 0 0
H 1569.708312220 85.0 0.0 -61.082098697803794 -49.96666666666667 -49.96666666666667
E 1569.763323624 58.0 0.0 -34.07733817823386 -9.993333333333334 -9.993333333333334
H 1569.767199076 82.0 0.0 -50.945154891548896 -69.95333333333333 -69.95333333333333
E 1569.812325738 55.0 0.0 -61.22184851028943 -29.980000000000004 -29.980000000000004
H 1569.816004854 78.0 0.0 -81.95750921116043 -89.94000000000001 -89.94000000000001
E 1569.861328034 52.0 0.0 -61.221621125638805 -29.980000000000004 -29.980000000000004
H 1569.865007206 75.0 0.0 -61.221551161601845 -79.94666666666667 -79.94666666666667
E 1569.910442834 49.0 0.0 -61.08138483731842 -19.986666666666668 -19.986666666666668
H 1569.914119388 71.0 0.0 -81.44618783169484 -69.95333333333333 -69.95333333333333
E 1569.969133144 46.0 0.0 -51.11576340287356 -9.993333333333334 -9.993333333333334
H 1569.972812708 67.0 0.0 -68.15085600885611 -79.94666666666667 -79.94666666666667
E 1570.038135132 43.0 0.0 -43.47700822759544 0 0
H 1570.041922076 64.0 0.0 -43.40945499602925 -79.94666666666667 -79.94666666666667
E 1570.087137498 41.0 0.0 -40.81435578031704 -19.986666666666668 -19.986666666666668
H 1570.090727000 60.0 0.0 -81.95894332297412 -89.94000000000001 -89.94000000000001
E 1570.136805760 39.0 0.0 -40.26716296207924 -69.95333333333333 -69.95333333333333
H 1570.140485338 56.0 0.0 -80.38853709310527 -89.94000000000001 -89.94000000000001
E 1570.194942272 35.0 0.0 -68.80357734577483 -109.92666666666668 -100
H 1570.198621500 52.0 0.0 -68.8039915672659 -99.93333333333334 -99.93333333333334
E 1570.243944638 33.0 0.0 -40.81435578031704 -99.93333333333334 -99.93333333333334
H 1570.247623782 48.0 0.0 -81.62885148908676 -100 -100
E 1570.292946724 29.0 0.0 -81.62917799017032 -79.94666666666667 -79.94666666666667
H 1570.296822414 43.0 0.0 -101.62884203757591 -100 -100
E 1570.342062126 27.0 0.0 -40.720424114726406 -69.95333333333333 -69.95333333333333
H 1570.345738120 38.0 0.0 -102.21665818312269 -100 -100
E 1570.400751680 24.0 0.0 -51.11642184228247 -49.96666666666667 -49.96666666666667
H 1570.404428458 32.0 0.0 -102.23147803322644 -100 -100
E 1570.449753752 22.0 0.0 -40.81460065596928 -49.96666666666667 -49.96666666666667
H 1570.453433064 28.0 0.0 -81.62498031319858 -100 -100
E 1570.498756300 20.0 0.0 -40.81420419210908 -29.980000000000004 -29.980000000000004
H 1570.502434534 21.0 0.0 -142.85285727107163 -100 -100
E 1570.547871100 18.0 0.0 -40.72092322469043 -9.993333333333334 -9.993333333333334
H 1570.551746510 15.0 0.0 -121.67429672686993 -100 -100
E 1570.606561242 16.0 0.0 -34.07727314754685 0 0
H 1570.610146768 7.0 0.0 -136.98569619304763 -100 -100
E 1570.655563678 16.0 0.0 0.0 0 0
H 1570.659152942 3.0 0.0 -81.62236864287227 -100 -100
E 1570.704565820 16.0 0.0 0.0 0 0
H 1570.708155644 3.0 0.0 0.0 -100 -100
E 1570.753681012 16.0 0.0 0.0 0 0
H 1570.757271942 3.0 0.0 0.0 -100 -100
E 1570.812370664 16.0 0.0 0.0 0 0
H 1570.816087622 3.0 0.0 0.0 -100 -100
E 1570.861372540 16.0 0.0 0.0 0 0
H 1570.864874934 3.0 0.0 0.0 -100 -100
E 1570.910375074 16.0 0.0 0.0 0 0
H 1570.913878280 3.0 0.0 0.0 -29.980000000000004 -29.980000000000004
E 1570.959490000 16.0 0.0 0.0 0 0
H 1570.962991358 4.0 0.0 20.361175489799596 0 0
E 1571.038179960 16.0 0.0 0.0 0 0
H 1571.041593832 4.0 0.0 0.0 0 0
E 1571.087182424 16.0 0.0 0.0 0 0
H 1571.090597346 5.0 0.0 20.406699813361286 0 0
E 1571.136184454 16.0 0.0 0.0 0 0
H 1571.139831244 5.0 0.0 0.0 0 0
E 1571.185299240 16.0 0.0 0.0 0 0
H 1571.188713756 5.0 0.0 0.0 0 0
E 1571.243989144 16.0 0.0 0.0 0 0
H 1571.247535260 5.0 0.0 0.0 39.973333333333336 39.973333333333336
E 1571.292991510 16.0 0.0 0.0 0 0
H 1571.296406852 9.0 0.0 81.84713933596399 79.94666666666667 79.94666666666667
E 1571.341993652 16.0 0.0 0.0 0 0
H 1571.345318232 14.0 0.0 102.22569880478845 100 100
E 1571.391108788 16.0 0.0 0.0 0 0
H 1571.394435314 19.0 0.0 101.79757828433836 100 100
E 1571.449798790 16.0 0.0 0.0 0 0
H 1571.453125260 28.0 0.0 153.34824128150248 100 100
E 1571.498800890 16.0 0.0 0.0 0 0
H 1571.502252828 36.0 0.0 162.8413602720715 100 100
E 1571.547803228 16.0 0.0 0.0 0 0
H 1571.551230862 45.0 0.0 183.7558445081339 100 100
E 1571.596918182 16.0 0.0 0.0 0 0
H 1571.600245898 54.0 0.0 183.61712516172065 100 100
E 1571.655608100 16.0 0.0 0.0 0 0
H 1571.658931980 63.0 0.0 153.35833801243172 100 100
E 1571.704610340 16.0 0.0 0.0 0 0
H 1571.708120938 70.0 0.0 142.3083611568195 100 100
E 1571.753612608 16.0 0.0 0.0 0 0
H 1571.757151752 74.0 0.0 81.5813500466332 100 100
E 1571.802727436 16.0 0.0 0.0 0 0
H 1571.806229312 79.0 0.0 101.87955554456086 100 100
E 1571.861417676 16.0 0.0 0.0 0 0
H 1571.864921316 85.0 0.0 102.2285761446776 100 100
E 1571.910419692 16.0 0.0 0.0 0 0
H 1571.913919790 90.0 0.0 102.04399426812324 100 100
E 1571.959422142 16.0 0.0 0.0 0 0
H 1571.963026554 94.0 0.0 81.45517387373428 100 100
E 1572.028537138 16.0 0.0 0.0 0 0
H 1572.032082442 96.0 0.0 28.962048826267946 99.93333333333334 99.93333333333334
E 1572.087226874 16.0 0.0 0.0 0 0
H 1572.090641572 96.0 0.0 0.0 9.993333333333334 9.993333333333334
E 1572.136229114 16.0 0.0 0.0 0 0
H 1572.139856598 96.0 0.0 0.0 0 0
E 1572.185231312 16.0 0.0 0.0 0 0
