device_type,time,pose,Bi_cl_effort,Tr_op_effort,Bi_cl_E_T,Tr_op_E_T,IMU_id_E,accl_x_E,accl_y_E,accl_z_E,gyro_x_E,gyro_y_E,gyro_z_E,mag_x_E,mag_y_E,mag_z_E,device_type_H,time_H,pose_H,Cl_cl_effort,Op_op_effort,Cl_cl_E_T,Op_op_E_T,IMU_id_H,accl_x_H,accl_y_H,accl_z_H,gyro_x_H,gyro_y_H,gyro_z_H,mag_x_H,mag_y_H,mag_z_H
E,2651.218678698,38.0,4.0,4.0,50,50,5605.0,7.7896797921922465,5.15288045671251,2.3682363033294678,-0.028127892770700984,0.03299389862351947,-0.02065085805952549,-26.740995195176865,-28.303543514675564,-29.30861875745985,H,2651.222376378,81.0,15.0,5.0,50,50,3486.0,6.5919976234436035,1.4526809453964233,7.225868525020964,-0.0014822243421558244,0.039601467002763624,-0.022591100051100557,-16.504409790039062,1.1531424278517628,-48.44720471584451
E,2651.267681134,38.0,4.0,4.0,50,50,5605.0,7.7964622619499035,5.166444007373567,2.3682363033294678,-0.031569625563661115,0.031925765258942744,-0.014598065923814064,-26.902403358001493,-28.143492480055496,-29.3750846200726,H,2651.271473426,81.0,15.0,5.0,50,50,3486.0,6.5919976234436035,1.4696210376831536,7.238990306854248,-0.005674868591204162,0.03746515100267088,-0.01881255322258405,-16.543936267668713,1.1540565756513752,-48.32910919189453
E,2651.316683206,38.0,4.0,4.0,50,50,5605.0,7.763908386230469,5.194921488219196,2.3682363033294678,-0.036909832170698376,0.030502040008081318,-0.01139394152490297,-26.978361129760742,-27.982090395828656,-29.193346610830528,H,2651.320479096,81.0,14.0,5.0,50,50,3486.0,6.608935306515378,1.4893032312393188,7.2615736637491475,-0.013485297996310458,0.037305048311628015,-0.017090365290641785,-16.550340317239286,1.1079749912557637,-48.42508917543378
E,2651.365799938,38.0,4.0,5.0,50,50,5605.0,7.767977034772509,5.255964205876274,2.3682363033294678,-0.04248843967397723,0.026585027036939757,-0.008189178939823395,-26.959374209181473,-27.915617469329618,-29.040056190310068,H,2651.369120962,81.0,14.0,5.0,50,50,3486.0,6.606039681294869,1.5118836976495271,7.3104003287759305,-0.021696402049642145,0.03993516639027586,-0.01610246867930349,-16.504409790039062,1.1015599598946224,-48.54228130376218
E,2651.424488302,39.0,4.0,5.0,50,50,5605.0,7.801885684697492,5.310220241546631,2.3682363033294678,-0.04984607671840995,0.025635547935962677,-0.004866553710833672,-26.79797333909253,-28.009187940811415,-29.060365975727134,H,2651.428005872,81.0,14.0,5.0,50,50,3486.0,6.5797905921936035,1.5494213399066719,7.34229374957341,-0.026542898387678204,0.04215163969865409,-0.012978570415608343,-16.45925513646936,1.1079859297762633,-48.54884338378906
E,2651.473490416,38.0,3.0,5.0,50,50,5605.0,7.814092595461586,5.310220241546631,2.3723002115743013,-0.056373405404857135,0.025279954269635196,-0.0009496166430052304,-26.713878027626546,-28.140789740433178,-29.3397769464141,H,2651.477009036,81.0,14.0,5.0,50,50,3486.0,6.5797905921936035,1.5512604561929864,7.365787533323454,-0.0332842952506606,0.042232101204551536,-0.010681478306651115,-16.446255210662613,1.0168956277557515,-48.593992257932996
E,2651.522492628,39.0,4.0,4.0,50,50,5605.0,7.826298714294472,5.308867029941088,2.4075648796845264,-0.06337594986152661,0.022786332502736078,0.0008288674026487334,-26.656881230340147,-28.056699854864927,-29.55959329785778,H,2651.526012158,81.0,14.0,5.0,50,50,3486.0,6.557219516052934,1.5381327867507935,7.379836204353504,-0.04042827419095463,0.04264524146910667,-0.008706526019640507,-16.497845307412174,1.0490256454766986,-48.601361296204985
E,2651.571609528,38.0,5.0,5.0,50,50,5605.0,7.831740645734903,5.289894715598065,2.4292733669281006,-0.06634355862822222,0.0257539423062213,0.007713823761630306,-26.731477324367255,-27.98210376083782,-29.39681000503858,H,2651.574933310,81.0,14.0,5.0,50,50,3486.0,6.530960559844971,1.532490795039801,7.356345545264498,-0.044700612735900105,0.038857312354478646,-0.006408886983990669,-16.46491524200654,1.2772618404625473,-48.55448521021217
E,2651.630297556,37.0,8.0,6.0,50,50,5605.0,7.784268816012084,5.218011047415036,2.4333279005287705,-0.06729331612586975,0.026703694835305214,0.00973158823530065,-26.816917724589846,-27.915584658197112,-29.309974670410156,H,2651.633816568,81.0,14.0,6.0,50,50,3486.0,6.502754968676394,1.5090019440138212,7.29716119360936,-0.048972909909582904,0.0326189800488433,-0.006408886983990669,-16.458445421561667,1.2985195227909627,-48.55540942901595
E,2651.679299782,37.0,14.0,7.0,50,50,5605.0,7.747650513451221,5.150230289054906,2.4699458054133827,-0.06658449892624183,0.026467422504098184,0.010917750637858145,-26.89291000366211,-27.98212442529916,-29.330226599346112,H,2651.682796730,81.0,15.0,6.0,50,50,3486.0,6.458643004391664,1.4611010298325526,7.217354872674379,-0.051271095871925354,0.029083204939036426,-0.006408886983990669,-16.419803185818765,1.0234062842854033,-48.54320311976596
