,time,psi_gyro_E,filtered_gyro_z_E,Bi_cl_effort,Tr_op_effort,Bi_cl_E_T,Tr_op_E_T,del_psi_gyro_E,del_gyro_z_deg_E,psi_gyro_H,filtered_gyro_z_H,Cl_cl_effort,Op_op_effort,Cl_cl_E_T,Op_op_E_T,del_psi_gyro_H,del_gyro_z_deg_H
14594,1224.911583442,-41.10860808341291,16.439816866526616,22.0,94.0,10,40,0.13775058498517723,0.12533603044095187,-25.928234454891772,86.83362517890963,100.0,48.0,10,40,0.6556606256230069,-0.30581524156710316
14595,1224.960585584,-40.96987822732895,16.565153911978893,21.0,98.0,10,40,0.1387298560839625,0.12533704545227664,-25.2817044507169,86.44572623277656,100.0,48.0,10,40,0.6465300041748705,-0.3878989461330633
14596,1225.029701546,-40.83016910014379,16.69049187588904,19.0,92.0,10,40,0.1397091271851565,0.12533796391014818,-24.64331224597254,85.99564037902832,100.0,48.0,10,40,0.6383922047443598,-0.4500858537482486
14597,1225.088390554,-40.689480701860724,16.815830670889316,17.0,85.0,10,40,0.14068839828306778,0.12533879500027467,-24.010212417077707,85.52392899152926,100.0,49.0,10,40,0.6330998288948351,-0.47171138749905595
14598,1225.137392836,-40.5478130324774,16.9411702179222,16.0,79.0,10,40,0.14166766938332387,0.1253395470328833,-23.376225711934907,85.10788770930144,100.0,50.0,10,40,0.6339867051427994,-0.4160412822278232
14599,1225.18639516,-40.405166091993884,17.066510445451247,14.0,74.0,10,40,0.142646940483516,0.1253402275290476,-22.735609841491225,84.81213897206766,100.0,50.0,10,40,0.640615870443682,-0.2957487372337795
14600,1225.236064598,-40.261539880411696,17.191851288743223,13.0,69.0,10,40,0.14362621158218758,0.12534084329197626,-22.09397318066981,84.55695244382765,100.0,48.0,10,40,0.6416366608214155,-0.255186528240003
14601,1225.294199906,-40.116934397729686,17.317192689224537,11.0,65.0,10,40,0.14460548268201023,0.12534140048131448,-21.44901685750951,84.36646068966466,100.0,47.0,10,40,0.6449563231603008,-0.19049175416299136
14602,1225.343202286,-39.971349643948095,17.442534593892493,10.0,62.0,10,40,0.1455847537815913,0.12534190466795536,-20.799296241239585,84.25209943406563,100.0,48.0,10,40,0.6497206162699243,-0.11436125559903587
14603,1225.392204316,-39.82478561906776,17.567876954786303,10.0,60.0,10,40,0.14656402488033393,0.12534236089381068,-20.15188332403493,84.12051826320838,100.0,47.0,10,40,0.6474129172046545,-0.1315811708572454
14604,1225.441320502,-39.67724232308727,17.693219728507536,9.0,59.0,10,40,0.14754329598049054,0.1253427737212327,-19.511113228685495,83.92057080840803,100.0,46.0,10,40,0.6407700953494349,-0.19994745480035192
14605,1225.500009482,-39.52871975600715,17.818562875785638,8.0,57.0,10,40,0.14852256708012135,0.1253431472781017,-18.878925816724674,83.63514067242426,100.0,44.0,10,40,0.6321874119608211,-0.2854301359837734
14606,1225.549011736,-39.37921791782715,17.943906361086455,8.0,55.0,10,40,0.14950183818000085,0.1253434853008173,-18.25628953964389,83.26056753294807,100.0,42.0,10,40,0.6226362770807832,-0.3745731394761833
14607,1225.598013794,-39.22873680854814,18.06925015225559,7.0,54.0,10,40,0.15048110927900638,0.1253437911691364,-17.640853634391668,82.8339539786633,100.0,41.0,10,40,0.6154359052522231,-0.42661355428477066
14608,1225.647125822,-39.07727642816871,18.19459422019685,7.0,53.0,10,40,0.151460380379433,0.12534406794125985,-17.03117165133867,82.37786230621066,100.0,40.0,10,40,0.6096819830529974,-0.4560916724526436
14609,1225.705818722,-38.924836776690114,18.319938538583024,6.0,53.0,10,40,0.15243965147859484,0.12534431838617266,-16.420614046112604,81.97581788535123,100.0,38.0,10,40,0.6105576052260666,-0.4020444208594256
14610,1225.754820864,-38.77141785411315,18.44528308359014,6.0,51.0,10,40,0.15341892257696088,0.1253445450071169,-15.80910016252997,81.62366154437134,100.0,38.0,10,40,0.6115138835826333,-0.3521563409798887
14611,1225.803823216,-38.61701966043525,18.570627833661405,6.0,49.0,10,40,0.1543981936779062,0.1253447500712639,-15.197574649839888,81.30514564374087,100.0,38.0,10,40,0.6115255126900827,-0.31851590063047297
14612,1225.85293859,-38.46164219565799,18.6959727692894,5.0,48.0,10,40,0.1553774647772599,0.12534493562799653,-14.587938196810148,80.9939273717534,100.0,36.0,10,40,0.60963645302974,-0.311218271987471
14613,1225.911628186,-38.30528545978156,18.82131787282372,5.0,48.0,10,40,0.15635673587642884,0.12534510353431827,-13.98493588505388,80.63153647571532,100.0,35.0,10,40,0.6030023117562688,-0.36239089603807884
14614,1225.960630328,-38.147949452805506,18.946663128291487,5.0,47.0,10,40,0.15733600697605254,0.1253452554677672,-13.385322019174948,80.26236030222779,100.0,34.0,10,40,0.599613865878931,-0.3691761734875314
14615,1226.02963268,-37.989634174729574,19.072008521241177,5.0,45.0,10,40,0.15831527807593204,0.12534539294968994,-12.789055052710705,79.88755016958872,100.0,33.0,10,40,0.5962669664642437,-0.3748101326390696
14616,1226.078747662,-37.830339625555766,19.197354038593794,5.0,44.0,10,40,0.1592945491738078,0.125345517352617,-12.190941126625114,79.57088238347582,100.0,32.0,10,40,0.5981139260855901,-0.3166677861129017
14617,1226.13743744,-37.670065805281226,19.322699668515686,5.0,42.0,10,40,0.16027382027453996,0.1253456299218918,-11.584304870838876,79.38810539713016,100.0,31.0,10,40,0.6066362557862384,-0.1827769863456581
14618,1226.186439778,-37.50881271390654,19.448045400298867,5.0,41.0,10,40,0.16125309137468236,0.12534573178318098,-10.969063397611954,79.32749209895836,100.0,29.0,10,40,0.6152414732269218,-0.060613298171801944
14619,1226.235442088,-37.34658035143353,19.573391224254102,4.0,40.0,10,40,0.16223236247301287,0.12534582395523586,-10.341911148394905,79.4176701255424,100.0,28.0,10,40,0.6271522492170494,0.0901780265840415
14620,1226.284556986,-37.183368717861065,19.698737131613292,4.0,40.0,10,40,0.16321163357246604,0.12534590735918982,-9.707999347464561,79.58157420853438,100.0,28.0,10,40,0.6339118009303437,0.16390408299197645
14621,1226.343247072,-37.019177813189756,19.824083114442296,4.0,41.0,10,40,0.16419090467130815,0.12534598282900333,-9.066921713675686,79.81713803773644,100.0,28.0,10,40,0.6410776337888748,0.2355638292020643
14622,1226.392249144,-36.854007637417126,19.94942916556272,4.0,44.0,10,40,0.16517017577263005,0.12534605112042385,-8.425752272853575,80.03141171758504,100.0,27.0,10,40,0.6411694408221109,0.21427367984860268
14623,1226.441251412,-36.68785819054608,20.074775278477468,4.0,45.0,10,40,0.16614944687104582,0.12534611291474818,-7.785054816500631,80.21955575217736,100.0,26.0,10,40,0.6406974563529442,0.18814403459231244
14624,1226.490366856,-36.52072947257534,20.20012144730843,4.0,45.0,10,40,0.16712871797074058,0.12534616883096206,-7.14200407997863,80.4184561159983,100.0,25.0,10,40,0.6430507365220013,0.19890036382093967
14625,1226.549056396,-36.35262148350483,20.325467666737307,4.0,45.0,10,40,0.1681079890705135,0.12534621942887725,-6.498922132827973,80.59881611852603,100.0,25.0,10,40,0.643081947150657,0.18036000252773476
14626,1226.598058538,-36.1835342233357,20.450813931951128,4.0,46.0,10,40,0.16908726016912823,0.12534626521382108,-5.8487628220431205,80.84819329881329,100.0,24.0,10,40,0.6501593107848525,0.24937718028725442
14627,1226.647060778,-36.013467692067046,20.576160238593733,4.0,46.0,10,40,0.17006653126865245,0.12534630664260504,-5.194734382358108,81.12095896912804,100.0,24.0,10,40,0.6540284396850122,0.2727656703147545
14628,1226.696176026,-35.84242188969802,20.701506582724843,4.0,45.0,10,40,0.17104580236902933,0.1253463441311098,-4.532163765122764,81.47178729487757,100.0,24.0,10,40,0.6625706172353443,0.35082832574953215
14629,1226.754865678,-35.670396816228696,20.82685296077813,4.0,45.0,10,40,0.17202507346932094,0.12534637805328686,-3.855797469340358,81.95721914771688,100.0,24.0,10,40,0.6763662957824059,0.48543185283931223
14630,1226.803868002,-35.49739247166106,20.952199369526923,4.0,45.0,10,40,0.17300434456763725,0.12534640874879344,-3.1726427414693634,82.47913021474132,97.0,25.0,10,40,0.6831547278709946,0.5219110670244334
14631,1226.852870116,-35.323408855993605,21.07754580605124,4.0,43.0,10,40,0.1739836156674528,0.12534643652431754,-2.4790206250873896,83.07884535020713,95.0,25.0,10,40,0.6936221163819738,0.5997151354658143
14632,1226.901985378,-35.1484459692261,21.20289226770927,4.0,42.0,10,40,0.17496288676750282,0.12534646165802954,-1.7734661455947351,83.76680096426634,97.0,25.0,10,40,0.7055544794926545,0.6879556140592058
14633,1226.960675156,-34.9725038113591,21.32823875211024,4.0,43.0,10,40,0.17594215786700573,0.1253464844009713,-1.0764655677679589,84.2851626329668,99.0,25.0,10,40,0.6970005778267763,0.5183616687004644
14634,1227.029677354,-34.79558238239356,21.45358525708953,4.0,44.0,10,40,0.1769214289655352,0.12534650497928723,-0.3883009556396545,84.64662855828357,98.0,24.0,10,40,0.6881646121283044,0.36146592531676447
14635,1227.07867958,-34.6176816823287,21.578931780690333,4.0,44.0,10,40,0.17790070006486047,0.125346523600804,0.29102769079016316,84.86612343556058,96.0,24.0,10,40,0.6793286464298176,0.21949487727701467
14636,1227.127794646,-34.43880171116332,21.704278321141466,4.0,44.0,10,40,0.17887997116537946,0.12534654045113314,0.9615203715214954,84.95715224966867,95.0,24.0,10,40,0.6704926807313323,0.0910288141080855
14637,1227.186484592,-34.25894246889932,21.829624876840004,4.0,44.0,10,40,0.1798592422640013,0.12534655569853825,1.6231770865543393,84.93193532484536,95.0,23.0,10,40,0.661656715032844,-0.025216924823311615
14638,1227.23548679,-34.078103955535276,21.95497144633494,4.0,43.0,10,40,0.18083851336404422,0.12534656949493694,2.275997835888725,84.80153052793216,96.0,22.0,10,40,0.6528207493343858,-0.13040479691319717
14639,1227.284489044,-33.89628617107118,22.08031802831522,4.0,42.0,10,40,0.18181778446409425,0.1253465819802777,2.919982619524666,84.57594384705435,97.0,22.0,10,40,0.6439847836359407,-0.22558668087781086
14640,1227.334158146,-33.71348911550836,22.205664621591737,4.0,42.0,10,40,0.18279705556282266,0.1253465932765181,3.5551314374621388,84.26422945149788,97.0,21.0,10,40,0.6351488179374729,-0.3117143955564643
14641,1227.392294,-33.52971278884512,22.331011225090382,4.0,42.0,10,40,0.18377632666324217,0.12534660349864524,4.181444289701208,83.87458023340156,93.0,21.0,10,40,0.6263128522390691,-0.3896492180963236
14642,1227.441296128,-33.34495719108272,22.456357837838564,4.0,43.0,10,40,0.18475559776239692,0.12534661274818149,4.798921176241709,83.41440973667883,90.0,21.0,10,40,0.6174768865405014,-0.4601704967227249
14643,1227.490298536,-33.159222322221176,22.581704458957386,4.0,43.0,10,40,0.18573486886154456,0.12534662111882255,5.407562097083642,82.89042629245364,88.0,20.0,10,40,0.6086409208419328,-0.5239834442251947
14644,1227.539414148,-32.96723512052148,22.771255834724226,4.0,42.0,10,40,0.19198720169969619,0.18955137576683967,6.00736705222728,82.30870010237882,88.0,20.0,10,40,0.5998049551436377,-0.5817261900748179
14645,1227.598103394,-32.766767355109806,23.046035409701485,4.0,42.0,10,40,0.20046776541167333,0.27477957497725924,6.5983360416723285,81.67472394064875,87.0,20.0,10,40,0.5909689894450487,-0.6339761617300752
14646,1227.647105452,-32.56016239785061,23.36940298569442,4.0,42.0,10,40,0.20660495725919503,0.3233675759929362,7.180469065419029,80.99346808174171,87.0,20.0,10,40,0.5821330237467004,-0.6812558589070363
14647,1227.696107846,-32.35252939445318,23.674527725767966,4.0,41.0,10,40,0.20763300339743296,0.30512474007354484,7.753766123467162,80.26943000316088,88.0,21.0,10,40,0.5732970580481336,-0.7240380785808327
14648,1227.745223486,-32.142553735838504,23.979151645265667,4.0,41.0,10,40,0.20997565861467393,0.3046239194977005,8.318227215817126,79.5066793602143,89.0,21.0,10,40,0.5644610923499638,-0.7627506429465711
14649,1227.803912788,-31.93451979043997,24.2311559574625,4.0,41.0,10,40,0.20803394539853315,0.25200431219683495,8.873852342468298,78.70889868256837,90.0,21.0,10,40,0.5556251266511723,-0.7977806776459317
14650,1227.852915014,-31.735950241014475,24.343949988283683,4.0,42.0,10,40,0.1985695494254962,0.11279403082118122,9.420641503421166,77.87942019954161,92.0,20.0,10,40,0.5467891609528674,-0.8294784830267616
14651,1227.901917394,-31.54392071708302,24.36638321064438,4.0,42.0,10,40,0.19202952393145623,0.022433222360696448,9.958594698675602,77.02125916239471,94.0,21.0,10,40,0.5379531952544365,-0.8581610371468997
14652,1227.951032936,-31.35596752326337,24.337049119745938,4.0,43.0,10,40,0.1879531938196486,-0.02933409089844119,10.487711928231624,76.13714399684696,94.0,22.0,10,40,0.5291172295560216,-0.8841151655477546
14653,1228.029722182,-31.17219141410648,24.25964529082075,4.0,43.0,10,40,0.18377610915689147,-0.07740382892518838,11.007993192088739,75.2295435873457,93.0,22.0,10,40,0.5202812638571146,-0.9076004095012564
14654,1228.078724366,-30.996947278887582,24.085719265626096,4.0,42.0,10,40,0.1752441352188967,-0.17392602519465328,11.519438490247534,74.30069196588336,90.0,22.0,10,40,0.5114452981587956,-0.9288516214623428
14655,1228.12772655,-30.837028424224783,23.741737477017125,4.0,41.0,10,40,0.15991885466279854,-0.34398178860897133,12.022047822708378,73.35261065234265,90.0,22.0,10,40,0.5026093324608443,-0.9480813135407118
14656,1228.176842372,-30.698197473625783,23.173710819944176,4.0,42.0,10,40,0.13883095059900086,-0.5680266570729486,12.515821189469928,72.38712886967996,90.0,22.0,10,40,0.49377336676155004,-0.9654817826626925
14657,1228.235531492,-30.571266409444885,22.51482475611022,4.0,42.0,10,40,0.12693106418089783,-0.6588860638339575,13.00075859053313,71.40590183616322,87.0,22.0,10,40,0.4849374010632008,-0.9812270335167312
14658,1228.284533704,-30.44823642535926,21.87111566542572,4.0,40.0,10,40,0.12302998408562615,-0.6437090906844993,13.47686002589807,70.4104273175527,85.0,22.0,10,40,0.47610143536494043,-0.9954745186105214
14659,1228.54914587,-30.325835700172917,21.28097750168917,4.0,39.0,10,35,0.12240072518634193,-0.590138163736551,13.94412549556478,69.40206060475498,91.0,21.0,10,35,0.46726546966671023,-1.0083667127977236
14660,1228.608062014,-30.20132196396265,20.772704185858395,4.0,39.0,10,35,0.12451373621026818,-0.508273315830774,14.402554999532692,68.3820280667356,93.0,21.0,10,35,0.4584295039679116,-1.0200325380193789
14661,1228.666751302,-30.071474269079758,20.37772655706103,4.0,38.0,10,35,0.1298476948828906,-0.3949776287973634,14.852148537802261,67.3514394142114,93.0,21.0,10,35,0.4495935382695695,-1.0305886525242016
14662,1228.7157535,-29.935763621176005,20.091708401806002,4.0,37.0,10,35,0.1357106479037533,-0.2860181552550287,15.292906110373302,66.3112987967485,95.0,21.0,10,35,0.44075757257104087,-1.040140617462896
14663,1228.764755824,-29.799949190679136,19.83416135707699,4.0,39.0,10,35,0.13581443049686825,-0.25754704472901224,15.72482771724606,65.2625148442661,98.0,21.0,10,35,0.4319216068727574,-1.0487839524824096
14664,1228.81387089,-29.669567676259003,19.534962322989045,4.0,40.0,10,35,0.13038151442013302,-0.2991990340879447,16.147913358420123,64.20590975333361,97.0,21.0,10,35,0.42308564117406355,-1.0566050909324787
14665,1228.87256071,-29.54235911612216,19.225590714008007,4.0,40.0,10,35,0.12720856013684312,-0.30937160898103855,16.562163033895132,63.142227509136546,92.0,21.0,10,35,0.4142496754750091,-1.063682244197068
14666,1228.921563034,-29.419526408738765,18.892367715769947,4.0,41.0,10,35,0.12283270738339525,-0.33322299823806034,16.96757674367261,62.072141325327436,87.0,21.0,10,35,0.40541370977747704,-1.07008618380911
14667,1228.97056519,-29.311103152432086,18.415393196840586,4.0,40.0,10,35,0.10842325630667915,-0.47697451892936016,17.364154487751538,60.996260376163,84.0,22.0,10,35,0.3965777440789289,-1.0758809491644357
14668,1229.039680606,-29.216499452824007,17.8155240574762,4.0,40.0,10,35,0.09460369960807924,-0.5998691393643867,17.75189626613192,59.915135888244194,83.0,22.0,10,35,0.3877417783803807,-1.0811244879188067
14669,1229.098370006,-29.126584374874316,17.215628812698426,3.0,40.0,10,35,0.08991507794969067,-0.5998952447777732,18.130802078813762,58.829266652784284,83.0,23.0,10,35,0.3789058126818432,-1.08586923545991
14670,1229.147372344,-29.032952304926322,16.718056613720037,3.0,39.0,10,35,0.09363206994799356,-0.4975721989783892,18.500871925797174,57.73910401352652,83.0,22.0,10,35,0.3700698469834123,-1.0901626392577626
14671,1229.196374584,-28.93780486829108,16.28626702098476,3.0,39.0,10,35,0.09514743663524072,-0.43178959273527795,18.862105807081704,56.645056380169734,82.0,22.0,10,35,0.36123388128453016,-1.0940476333567872
14672,1229.245489776,-28.835974043246082,15.976928250092591,3.0,39.0,10,35,0.10183082504499907,-0.3093387708921682,19.21450372266855,55.54749331247396,80.0,21.0,10,35,0.3523979155868453,-1.0975630676957735
14673,1229.304179554,-28.73385262022829,15.700553623659083,3.0,40.0,10,35,0.10212142301779181,-0.2763746264335083,19.558065672556644,54.44674921585798,80.0,21.0,10,35,0.34356194988809463,-1.1007440966159834
14674,1229.35318178,-28.62791747248336,15.496904986191998,3.0,40.0,10,35,0.10593514774492974,-0.20364863746708473,19.89279165674595,53.34312668544874,81.0,21.0,10,35,0.3347259841893049,-1.1036225304092397
14675,1229.402183992,-28.521745431753732,15.315512816095548,3.0,39.0,10,35,0.10617204072962849,-0.1813921700964496,20.218681675236727,52.236899532037256,82.0,21.0,10,35,0.32589001849077803,-1.1062271534114814
14676,1229.451852814,-28.442455167648557,14.824063318333621,3.0,39.0,10,35,0.07929026410517537,-0.49144949776192703,20.53573572802897,51.12831552018221,84.0,21.0,10,35,0.3170540527922441,-1.1085840118550436
14677,1229.509988906,-28.372648506566573,14.263890659995225,3.0,40.0,10,35,0.06980666108198363,-0.5601726583383968,20.84395381512301,50.01759884585922,85.0,21.0,10,35,0.3082180870940405,-1.110716674322994
14678,1229.558991104,-28.307412674413367,13.701350014682193,4.0,41.0,10,35,0.06523583215320627,-0.5625406453130317,21.143335936518405,48.904952378419836,85.0,21.0,10,35,0.2993821213953929,-1.112646467439383
14679,1229.607993358,-28.23890027505024,13.232216453997264,4.0,44.0,10,35,0.06851239936312581,-0.46913356068492895,21.43388209221572,47.790559689283505,85.0,22.0,10,35,0.2905461556973137,-1.1143926891363307
14680,1229.657108802,-28.166155010769245,12.859248507637323,4.0,46.0,10,35,0.07274526428099648,-0.3729679463599407,21.715592282214228,46.67458688765151,88.0,22.0,10,35,0.2817101899985097,-1.1159728016319974
14681,1229.715798398,-28.086899384841345,12.60102920646428,4.0,46.0,10,35,0.07925562592789959,-0.2582193011730425,21.98846650651406,45.557184281603895,91.0,21.0,10,35,0.27287422429983366,-1.1174026060476123
14682,1229.764800526,-27.99190930302417,12.558955573920432,4.0,45.0,10,35,0.09499008181717628,-0.04207363254384866,22.252504765115642,44.43848788117384,89.0,21.0,10,35,0.26403825860158037,-1.1186964004300535
14683,1229.813802808,-27.900765744069837,12.474048968427704,4.0,45.0,10,35,0.09114355895433235,-0.0849066054927281,22.50770705801873,43.31862075844935,88.0,21.0,10,35,0.25520229290308905,-1.119867122724493
14684,1229.862916796,-27.833872651126267,12.101945665214412,4.0,44.0,10,35,0.0668930929435696,-0.3721033032132919,22.754073385223492,42.19769427829802,88.0,20.0,10,35,0.24636632720476115,-1.1209264801513257
14685,1229.921607652,-27.760882979994925,11.839470534795051,3.0,42.0,10,35,0.07298967113134225,-0.2624751304193609,22.991603746729027,41.07580921201388,89.0,20.0,10,35,0.23753036150553442,-1.1218850662841433
14686,1229.970609962,-27.6948943015951,11.516719313114262,3.0,41.0,10,35,0.06598867839982603,-0.3227512216807895,23.220298142536475,39.95305674502597,89.0,20.0,10,35,0.2286943958074481,-1.1227524669879116
14687,1230.039612244,-27.652887707187862,10.932664161030715,3.0,40.0,10,35,0.042006594407236975,-0.5840551520835469,23.440156572645893,38.82951938875925,87.0,20.0,10,35,0.21985843010941863,-1.1235373562667164
14688,1230.088727016,-27.64503419312386,9.98831964456353,3.0,38.0,10,35,0.007853514064002809,-0.9443445164671846,23.651179037056114,37.70527180574611,83.0,19.0,10,35,0.21102246441022032,-1.124247583013144
14689,1230.147417158,-27.673643042066907,8.689840458738825,3.0,37.0,10,35,-0.028608848943047605,-1.2984791858247053,23.853365535768045,36.58038155624954,80.0,19.0,10,35,0.2021864987119315,-1.1248902494965662
14690,1230.196419328,-27.726997076904752,7.213581867836387,3.0,37.0,10,35,-0.05335403483784518,-1.4762585909024377,24.04671606878207,35.45490977386881,78.0,20.0,10,35,0.19335053301402638,-1.1254717823807283
14691,1230.245421526,-27.786509210887118,5.802771306522719,3.0,38.0,10,35,-0.05951213398236632,-1.410810561313668,24.23123063609708,34.32891177687431,78.0,20.0,10,35,0.18451456731500926,-1.1259979969945064
14692,1230.294536872,-27.84487060990815,4.540175327163721,3.0,39.0,10,35,-0.05836139902103099,-1.2625959793589985,24.40690923771371,33.20243762138967,80.0,19.0,10,35,0.17567860161662807,-1.1264741554846367
14693,1230.353226538,-27.901319742487924,3.4209674289119723,3.0,38.0,10,35,-0.05644913257977535,-1.1192078982517484,24.573751873631817,32.07553260195391,81.0,19.0,10,35,0.16684263591810833,-1.1269050194357604
14694,1230.402228834,-27.956207361562996,2.427237067495167,3.0,38.0,10,35,-0.054887619075071115,-0.9937303614168052,24.731758543851832,30.94823770446747,81.0,19.0,10,35,0.1580066702200149,-1.1272948974864399
14695,1230.45123106,-28.013521888627825,1.4984852217295763,3.0,40.0,10,35,-0.05731452706482898,-0.9287518457655908,24.880929248373363,29.820590016048953,81.0,19.0,10,35,0.1491707045215307,-1.1276476884185165
14696,1230.500345734,-28.06839100162334,0.6878561601036718,3.0,42.0,10,35,-0.054869112995515223,-0.8106290616259045,25.021263987196885,28.692623095908424,86.0,19.0,10,35,0.14033473882352254,-1.1279669201405298
14697,1230.559035988,-28.118542828154652,0.011775757596833499,3.0,43.0,10,35,-0.05015182653131234,-0.6760804025068383,25.152762760321345,27.564367310938266,92.0,19.0,10,35,0.13149877312445923,-1.1282557849701575
14698,1230.608038256,-28.16397736822012,-0.5425549164911838,3.0,43.0,10,35,-0.0454345400654681,-0.5543306740880173,25.275425567747334,26.435850139383135,92.0,19.0,10,35,0.12266280742598923,-1.1285171715551314
14699,1230.657040454,-28.204694621822085,-0.9867172955763843,3.0,43.0,10,35,-0.0407172536019651,-0.4441623790852005,25.389252409474633,25.307096445621884,93.0,19.0,10,35,0.11382684172729896,-1.1287536937612508
14700,1230.706155128,-28.24069458895832,-1.3311911301247492,3.0,43.0,10,35,-0.035999967136234545,-0.3444738345483649,25.494243285503615,24.17812872881066,93.0,18.0,10,35,0.10499087602898172,-1.1289677168112249
14701,1230.764845396,-28.271977269629645,-1.58545928515694,3.0,43.0,10,35,-0.03128268067132467,-0.2542681550321908,25.59039819583336,23.048967347875074,92.0,18.0,10,35,0.09615491032974433,-1.1291613809355852
14702,1230.813847426,-28.298542663836123,-1.758102568898347,3.0,42.0,10,35,-0.026565394206478743,-0.17264328374140692,25.67771714046573,21.919630725100305,92.0,18.0,10,35,0.08731894463237211,-1.129336622774769
14703,1230.862849848,-28.32039077157813,-1.8568855408615588,3.0,42.0,10,35,-0.02184810774200585,-0.09878297196321184,25.756200119399146,20.790135530352757,92.0,19.0,10,35,0.07848297893341538,-1.1294951947475482
14704,1230.91196504,-28.337521592854404,-1.888834157441338,3.0,42.0,10,35,-0.0171308212762753,-0.03194861657977932,25.825847132633733,19.660496847777964,92.0,20.0,10,35,0.06964701323458655,-1.129638682574793
14705,1230.970654846,-28.349935127666416,-1.8603060314786288,3.0,42.0,10,35,-0.012413534812012017,0.02852812596270926,25.88665818017033,18.530728326645168,92.0,21.0,10,35,0.06081104753659616,-1.129768521132796
14706,1231.039657086,-28.357631376013476,-1.7770540083889192,3.0,42.0,10,35,-0.007696248347059509,0.08325202308970958,25.93863326200818,17.400842317837274,93.0,22.0,10,35,0.0519750818378526,-1.129886008807894
14707,1231.088659228,-28.360610337894915,-1.6442836946164259,3.0,40.0,10,35,-0.0029789618814390906,0.13277031377249338,25.981772378147483,16.27084999735942,94.0,22.0,10,35,0.04313911613930088,-1.1299923204778537
14708,1231.137774462,-28.358872013312176,-1.4667055136986222,3.0,40.0,10,35,0.001738324582738926,0.17757818091780364,26.01607552858866,15.140761478101387,92.0,22.0,10,35,0.03430315044117904,-1.1300885192580328
14709,1231.196464086,-28.35241640226357,-1.2485818105014101,3.0,39.0,10,35,0.0064556110486044815,0.21812370319721208,26.041542713331452,14.010585910964293,91.0,23.0,10,35,0.02546718474279075,-1.130175567137094
14710,1231.245466256,-28.341243504749958,-0.9937694746679592,3.0,37.0,10,35,0.011172897513613833,0.254812335833451,26.058173932374945,12.880331576371463,89.0,24.0,10,35,0.016631219043492962,-1.1302543345928306
14711,1231.294468636,-28.321451925356687,-0.6582551579161137,3.0,36.0,10,35,0.01979157939327081,0.3355143167518455,26.06596918572104,11.750005967070221,88.0,25.0,10,35,0.007795253346095876,-1.1303256093012415
14712,1231.343583814,-28.282856890695403,-0.12570593082196954,3.0,34.0,10,35,0.038595034661284444,0.5325492270941441,26.064928473369275,10.619615863062366,86.0,26.0,10,35,-0.001040712351766615,-1.130390104007855
14713,1231.402273634,-28.22892825933078,0.5428863129259139,4.0,36.0,10,35,0.05392863136462367,0.6685922437478835,26.055051795317567,9.489167399401616,85.0,28.0,10,35,-0.009876678051707444,-1.1304484636607501
14714,1231.451275916,-28.162090618995023,1.3050587359524737,4.0,38.0,10,35,0.06683764033575557,0.7621724230265597,26.04266514507901,8.435691361359378,84.0,30.0,10,35,-0.01238665023855745,-1.0534760380422377
14715,1231.500277974,-28.08760143559445,2.087894678650243,4.0,37.0,10,35,0.07448918340057276,0.7828359426977693,26.01803639059247,7.333367410174956,83.0,31.0,10,35,-0.024628754486538895,-1.102323951184422
14716,1231.549947314,-28.012279778582773,2.8063996037479915,5.0,36.0,10,35,0.0753216570116777,0.7185049250977484,25.984729389640798,6.230235696560547,82.0,31.0,10,35,-0.03330700095167316,-1.1031317136144088
14717,1231.608083098,-27.937564044138362,3.449179096789959,5.0,35.0,10,35,0.07471573444441049,0.6427794930419677,25.942346957321206,5.121536939426208,81.0,29.0,10,35,-0.0423824323195916,-1.1086987571343396
14718,1231.657085198,-27.859473218714307,4.071909314767015,5.0,34.0,10,35,0.07809082542405577,0.6227302179770557,25.89135030698029,4.0134164324699935,83.0,29.0,10,35,-0.050996650340916716,-1.1081205069562143
14719,1231.706087536,-27.776951548950183,4.689352285781354,6.0,33.0,10,35,0.08252166976412312,0.6174429710143388,25.83503086410809,2.9458955335651678,83.0,28.0,10,35,-0.05631944287219781,-1.0675208989048257
14720,1231.755203372,-27.689075913077716,5.313250880216234,6.0,30.0,10,35,0.08787563587246794,0.6238985944348805,25.77532913593632,1.9387398048500126,83.0,28.0,10,35,-0.05970172817177044,-1.0071557287151551
14721,1231.813892296,-27.59721441947192,5.926332933496981,7.0,27.0,10,35,0.09186149360579421,0.6130820532807473,25.712749477432137,0.9923480352617755,91.0,29.0,10,35,-0.06257965850418401,-0.9463917695882371
14722,1231.86289462,-27.502706791792093,6.513314906349058,7.0,24.0,10,35,0.09450762767982823,0.5869819728520769,25.656210265433092,0.2095301252251966,100.0,31.0,10,35,-0.05653921199904488,-0.7828179100365789
14723,1231.911896972,-27.411060852607825,7.009616374292619,7.0,23.0,10,35,0.09164593918426789,0.4963014679435611,25.598853412481777,-0.5087778802777225,100.0,35.0,10,35,-0.05735685295131532,-0.7183080055029192
14724,1231.961012682,-27.322445443860154,7.421807495499768,8.0,21.0,10,35,0.08861540874767115,0.4121911212071483,25.52788385894001,-1.3245049992389448,100.0,39.0,10,35,-0.07096955354176515,-0.8157271189612223
